session_id,entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration_sec,command_sequence,device_fingerprint,failed_auth_attempts,label,anomaly_type,_geo_km_per_hr
a6137961185e,dev_a5ce7ffe,edge_device,2026-06-18 00:00:00.000000,184.29.181.209,Frankfurt_DE,"resource_110,resource_065",certificate,236,"download,config_change,config_change,write,config_change",fw3.0-adc829,0,normal,none,
3a68f6a7230b,dev_a5ce7ffe,edge_device,2026-06-18 00:00:00.000000,16.97.22.147,Frankfurt_DE,resource_110,certificate,295,"download,delete,download,config_change,write,upload",fw3.0-adc829,0,normal,none,
fcf5f33f012b,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,218.129.223.52,Bangalore_IN,resource_107,token,237,"exec,config_change,download,upload,exec",fw2.1-973cb5,0,normal,none,
12372fd3d0f8,dev_a5ce7ffe,edge_device,2026-06-18 00:00:00.000000,214.60.90.183,Frankfurt_DE,"resource_110,resource_034",certificate,255,"upload,read,write",fw3.0-adc829,0,normal,none,
5c7c1241df3b,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,77.249.53.55,Bangalore_IN,resource_036,token,141,"list,upload,list",fw2.1-973cb5,0,normal,none,
1d38e03b969e,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,58.130.85.217,Bangalore_IN,resource_107,token,240,"config_change,list,download,exec,list,write",fw2.1-973cb5,0,normal,none,
06a32e472851,dev_a5ce7ffe,edge_device,2026-06-18 00:00:00.000000,144.4.5.153,Frankfurt_DE,"resource_034,resource_110,resource_065",certificate,339,"list,read",fw3.0-adc829,0,normal,none,
31241200000b,dev_a5ce7ffe,edge_device,2026-06-18 00:00:00.000000,209.36.195.1,Frankfurt_DE,resource_110,certificate,440,"exec,write,read,list,write",fw3.0-adc829,0,normal,none,
f693001b69d4,dev_a5ce7ffe,edge_device,2026-06-18 00:00:00.000000,188.250.72.44,Frankfurt_DE,"resource_065,resource_110",certificate,236,"exec,write,exec,download",fw3.0-adc829,0,normal,none,
a8f749ea0412,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,55.11.5.101,Bangalore_IN,"resource_036,resource_107",token,202,"write,exec",fw2.1-973cb5,0,normal,none,
08a4adf2d3b9,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,27.216.114.212,Bangalore_IN,"resource_107,resource_036",token,132,"config_change,config_change",fw2.1-973cb5,0,normal,none,
4429036429a7,dev_a5ce7ffe,edge_device,2026-06-18 00:00:00.000000,197.241.210.43,Frankfurt_DE,"resource_065,resource_110,resource_034",certificate,270,"write,upload,config_change",fw3.0-adc829,0,normal,none,
4f4889094ec7,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,186.213.151.253,Bangalore_IN,resource_107,token,127,"delete,upload,download,list,write",fw2.1-973cb5,0,normal,none,
538634c6bbd7,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,32.61.213.160,Bangalore_IN,resource_107,token,269,"read,read",fw2.1-973cb5,0,normal,none,
c0f6dcbc0676,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,216.224.90.29,Bangalore_IN,"resource_036,resource_107",token,149,"delete,list,config_change,upload",fw2.1-973cb5,0,normal,none,
0e07665d4b6a,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,33.196.159.72,Bangalore_IN,resource_107,token,627,"read,read,list",fw2.1-973cb5,0,normal,none,
936625b2c2e0,dev_52556f96,edge_device,2026-06-18 00:00:00.000000,78.219.140.62,Bangalore_IN,"resource_036,resource_107",token,245,"exec,exec,write,write,config_change,config_change",fw2.1-973cb5,0,normal,none,
22f13414ee34,dev_52556f96,edge_device,2026-06-18 00:06:47.847603,53.19.23.91,Bangalore_IN,resource_107,token,266,"config_change,download",fw2.1-973cb5,0,normal,none,
a11f518872a8,dev_a5ce7ffe,edge_device,2026-06-18 00:11:36.103700,28.85.90.46,Frankfurt_DE,"resource_065,resource_034,resource_110",certificate,383,"delete,write,download,list",fw3.0-adc829,0,normal,none,
b255052daf4f,dev_a5ce7ffe,edge_device,2026-06-18 00:12:48.508996,174.112.119.29,Frankfurt_DE,"resource_110,resource_065",certificate,429,"download,list,upload,download,list",fw3.0-adc829,0,normal,none,
5d442188f54b,dev_a5ce7ffe,edge_device,2026-06-18 00:13:37.986961,219.86.232.104,Frankfurt_DE,resource_034,certificate,325,"read,delete",fw3.0-adc829,0,normal,none,
05e6319c056f,svc_557cd228,service_account,2026-06-18 00:29:28.826826,218.219.213.8,London_UK,"resource_083,resource_039",certificate,409,"delete,exec",svc-node-413ba0,0,normal,none,
d6d0949a1066,dev_52556f96,edge_device,2026-06-18 00:30:26.570722,110.75.228.68,Bangalore_IN,resource_036,token,235,"upload,write,delete,download,delete,download",fw2.1-973cb5,0,normal,none,
cefefa098923,svc_557cd228,service_account,2026-06-18 00:42:23.337877,69.19.221.28,London_UK,"resource_083,resource_086",certificate,486,"config_change,exec,upload,upload,read,upload",svc-node-413ba0,0,normal,none,
6040fabe83eb,dev_52556f96,edge_device,2026-06-18 00:45:17.476029,20.100.31.93,Bangalore_IN,resource_036,token,380,"delete,exec,read",fw2.1-973cb5,0,normal,none,
936fc47ca8c2,svc_557cd228,service_account,2026-06-18 00:49:18.571228,154.254.68.242,London_UK,"resource_086,resource_039,resource_083",certificate,282,"write,read,exec,exec,exec",svc-node-413ba0,0,normal,none,
39b906e1afb7,svc_557cd228,service_account,2026-06-18 00:53:04.210751,197.168.179.103,London_UK,resource_086,certificate,315,"download,config_change,config_change,exec,delete,download",svc-node-413ba0,0,normal,none,
87da3dd5d56f,dev_a5ce7ffe,edge_device,2026-06-18 00:53:16.691060,170.143.152.152,Frankfurt_DE,"resource_034,resource_065",certificate,87,"write,exec,list,read,config_change",fw3.0-adc829,0,normal,none,
f1bb1a676fcc,dev_a5ce7ffe,edge_device,2026-06-18 00:57:50.452925,40.141.111.63,Frankfurt_DE,resource_034,certificate,385,"exec,config_change,list,exec,config_change,write",fw3.0-adc829,0,normal,none,
b19b3bcf2ab5,dev_180f6880,edge_device,2026-06-18 01:00:52.861637,90.76.114.183,Sydney_AU,resource_114,token,366,"config_change,exec,list,delete,download",fw1.8-865418,0,normal,none,
a9beed3b9760,dev_a5ce7ffe,edge_device,2026-06-18 01:04:16.694484,129.63.15.118,Frankfurt_DE,resource_034,certificate,363,"config_change,list,upload,delete,upload",fw3.0-adc829,0,normal,none,
d8d65d77a1df,dev_52556f96,edge_device,2026-06-18 01:08:08.602621,8.1.134.68,Bangalore_IN,"resource_036,resource_107",token,513,"exec,download",fw2.1-973cb5,0,normal,none,
8c7d53f39e5a,dev_a5ce7ffe,edge_device,2026-06-18 01:12:51.093231,99.144.180.14,Frankfurt_DE,"resource_034,resource_065",certificate,653,"download,delete,read,write,read,exec",fw3.0-adc829,0,normal,none,
c67c49cd4aae,dev_52556f96,edge_device,2026-06-18 01:16:00.517403,99.44.190.99,Bangalore_IN,"resource_036,resource_107",token,438,"read,upload,delete,list,config_change",fw2.1-973cb5,0,normal,none,
dbfd35c252a7,dev_52556f96,edge_device,2026-06-18 01:25:22.385180,30.153.44.171,Bangalore_IN,"resource_036,resource_107",token,263,"download,config_change,delete,exec",fw2.1-973cb5,0,normal,none,
bf429fd6df43,dev_a5ce7ffe,edge_device,2026-06-18 01:34:34.841751,51.65.166.224,Frankfurt_DE,"resource_034,resource_065,resource_110",certificate,512,"config_change,write,upload,list,upload",fw3.0-adc829,0,normal,none,
8e4c560b28f4,dev_ab5f9888,edge_device,2026-06-18 01:35:04.960875,156.100.249.192,Frankfurt_DE,resource_048,certificate,325,"read,list",fw2.1-0f40d7,0,normal,none,
5fe9e3f46824,svc_557cd228,service_account,2026-06-18 01:35:28.082174,89.217.42.49,London_UK,"resource_083,resource_086,resource_039",certificate,210,"write,upload",svc-node-413ba0,0,normal,none,
b1c683c71a5e,svc_557cd228,service_account,2026-06-18 01:36:43.297107,66.201.179.228,London_UK,"resource_039,resource_086,resource_083",certificate,114,"upload,exec,upload,upload,delete",svc-node-413ba0,0,normal,none,
5d9dc7f3c347,dev_52556f96,edge_device,2026-06-18 01:37:31.367390,95.232.166.119,Bangalore_IN,"resource_036,resource_107",token,233,"read,upload",fw2.1-973cb5,0,normal,none,
9e27150ec2b1,dev_180f6880,edge_device,2026-06-18 01:39:09.551528,129.249.195.178,Sydney_AU,resource_114,token,227,"download,delete,write,write,list,read",fw1.8-865418,0,normal,none,
3fb55e01952f,dev_180f6880,edge_device,2026-06-18 01:40:57.913577,147.201.248.182,Sydney_AU,resource_114,token,286,"write,delete,delete,exec",fw1.8-865418,0,normal,none,
d869e6b29b37,dev_52556f96,edge_device,2026-06-18 01:43:00.595618,7.14.85.238,Bangalore_IN,"resource_107,resource_036",token,301,"list,write",fw2.1-973cb5,0,normal,none,
c485e028f88b,dev_52556f96,edge_device,2026-06-18 01:43:09.532996,54.175.166.50,Bangalore_IN,resource_107,token,263,"list,read,download,read",fw2.1-973cb5,0,normal,none,
1f7e4211079e,dev_180f6880,edge_device,2026-06-18 01:55:58.481788,128.183.252.238,Sydney_AU,resource_114,token,389,"exec,exec,write",fw1.8-865418,0,normal,none,
6dce4b7e7632,dev_a5ce7ffe,edge_device,2026-06-18 01:56:28.484100,28.210.185.104,Frankfurt_DE,"resource_034,resource_110,resource_065",certificate,133,"read,write,config_change,exec,delete",fw3.0-adc829,0,normal,none,
6c81321a0645,dev_180f6880,edge_device,2026-06-18 02:00:25.024212,131.158.89.248,Sydney_AU,resource_114,token,110,"exec,write,delete",fw1.8-865418,0,normal,none,
237dc3ce8a9b,dev_1428c6b5,edge_device,2026-06-18 02:08:45.696748,11.25.203.162,Sydney_AU,resource_104,token,129,"upload,upload,download,delete",fw1.8-52b13f,0,normal,none,
fd2b9a137131,dev_a5ce7ffe,edge_device,2026-06-18 02:12:25.512255,31.166.27.62,Frankfurt_DE,"resource_065,resource_110",certificate,386,"config_change,upload",fw3.0-adc829,0,normal,none,
85874205a34e,svc_557cd228,service_account,2026-06-18 02:14:02.525405,175.196.187.150,London_UK,"resource_083,resource_039,resource_086",certificate,514,"list,upload,read,upload,read",svc-node-413ba0,0,normal,none,
7a55f6727935,dev_52556f96,edge_device,2026-06-18 02:14:09.887304,144.194.200.16,Bangalore_IN,resource_036,token,452,"download,config_change,download,exec",fw2.1-973cb5,0,normal,none,
3f84ea61f801,dev_a5ce7ffe,edge_device,2026-06-18 02:24:50.965410,42.19.247.126,Frankfurt_DE,resource_065,certificate,155,"exec,download,download,exec,delete",fw3.0-adc829,0,normal,none,
6f77aaf34d07,dev_180f6880,edge_device,2026-06-18 02:25:49.775182,89.196.35.162,Sydney_AU,resource_114,token,369,"upload,list,read",fw1.8-865418,0,normal,none,
b1c17fcb9ca6,svc_557cd228,service_account,2026-06-18 02:27:46.438441,90.21.0.111,London_UK,"resource_039,resource_086",certificate,397,"list,write,list,write,read",svc-node-413ba0,0,normal,none,
7e66975f74eb,dev_52556f96,edge_device,2026-06-18 02:35:07.345327,223.251.115.27,Bangalore_IN,"resource_036,resource_107",token,305,"config_change,config_change,config_change,write,read,upload",fw2.1-973cb5,0,normal,none,
39126881a490,dev_a5ce7ffe,edge_device,2026-06-18 02:39:09.018313,174.50.134.85,Frankfurt_DE,resource_034,certificate,195,"config_change,download",fw3.0-adc829,0,normal,none,
757fe361bfd3,dev_52556f96,edge_device,2026-06-18 02:45:39.239995,111.244.210.81,Bangalore_IN,"resource_036,resource_107",token,259,"delete,exec,config_change",fw2.1-973cb5,0,normal,none,
de80fe9f6fd0,dev_52556f96,edge_device,2026-06-18 02:46:05.713549,202.200.252.204,Bangalore_IN,resource_036,token,228,"list,upload,read,delete,upload,delete",fw2.1-973cb5,0,normal,none,
9ebb27bba5e1,dev_a5ce7ffe,edge_device,2026-06-18 02:55:40.282222,24.234.89.234,Frankfurt_DE,"resource_110,resource_065",certificate,419,"read,write,exec,delete,download",fw3.0-adc829,0,normal,none,
32f218e37d2b,dev_a5ce7ffe,edge_device,2026-06-18 03:03:46.396040,66.13.77.101,Frankfurt_DE,resource_110,certificate,68,"upload,exec,upload",fw3.0-adc829,0,normal,none,
99bcfab4c763,dev_a5ce7ffe,edge_device,2026-06-18 03:06:59.734444,29.254.34.163,Frankfurt_DE,"resource_065,resource_034,resource_110",certificate,265,"list,delete",fw3.0-adc829,0,normal,none,
3a47b9461966,dev_180f6880,edge_device,2026-06-18 03:08:08.536129,35.62.145.230,Sydney_AU,resource_114,token,191,"upload,write,exec,exec",fw1.8-865418,0,normal,none,
d8183dde85ca,dev_52556f96,edge_device,2026-06-18 03:09:26.485521,122.139.31.58,Bangalore_IN,"resource_036,resource_107",token,136,"read,config_change,exec,write,config_change",fw2.1-973cb5,0,normal,none,
3321434ca401,dev_52556f96,edge_device,2026-06-18 03:09:28.571844,169.84.231.221,Bangalore_IN,"resource_036,resource_107",token,208,"config_change,upload",fw2.1-973cb5,0,normal,none,
d40ef2fb009b,svc_557cd228,service_account,2026-06-18 03:12:04.965833,109.234.61.254,London_UK,"resource_039,resource_083,resource_086",certificate,226,"config_change,exec,download,download",svc-node-413ba0,0,normal,none,
6838e3f6177e,dev_52556f96,edge_device,2026-06-18 03:13:17.385237,164.71.27.184,Bangalore_IN,"resource_036,resource_107",token,61,"download,delete,list,delete",fw2.1-973cb5,0,normal,none,
67cd760e8771,dev_52556f96,edge_device,2026-06-18 03:13:46.798571,204.102.229.48,Bangalore_IN,resource_036,token,320,"config_change,read,read,list,config_change",fw2.1-973cb5,0,normal,none,
b6e1fc530c3e,svc_557cd228,service_account,2026-06-18 03:18:27.061378,169.1.107.236,London_UK,resource_039,certificate,226,"config_change,read,delete,download",svc-node-413ba0,0,normal,none,
a4370ecc75ad,dev_52556f96,edge_device,2026-06-18 03:25:09.559613,104.209.49.253,Bangalore_IN,"resource_036,resource_107",token,256,"download,config_change",fw2.1-973cb5,0,normal,none,
a2a4bf84a122,dev_a5ce7ffe,edge_device,2026-06-18 03:44:37.528814,127.241.221.14,Frankfurt_DE,"resource_034,resource_065",certificate,152,"download,delete,list",fw3.0-adc829,0,normal,none,
4fdc9359e092,dev_52556f96,edge_device,2026-06-18 03:52:43.532779,46.81.238.137,Bangalore_IN,"resource_107,resource_036",token,96,"upload,config_change",fw2.1-973cb5,0,normal,none,
08816a0b7243,svc_2f8c9b0e,service_account,2026-06-18 03:57:44.687827,75.159.186.228,London_UK,resource_075,certificate,250,"config_change,delete,read,download",svc-node-6dd36b,0,normal,none,
400430026eee,dev_a5ce7ffe,edge_device,2026-06-18 03:58:02.372445,38.50.226.165,Frankfurt_DE,"resource_110,resource_034,resource_065",certificate,376,"upload,config_change,exec,config_change,list",fw3.0-adc829,0,normal,none,
8a8223dc3d71,svc_2f8c9b0e,service_account,2026-06-18 04:06:41.645592,14.106.39.254,London_UK,"resource_075,resource_006",certificate,408,"download,write,delete,upload,write",svc-node-6dd36b,0,normal,none,
1dc84c101748,svc_557cd228,service_account,2026-06-18 04:10:11.186730,76.72.220.242,London_UK,resource_086,certificate,233,"exec,upload,upload,upload,delete",svc-node-413ba0,0,normal,none,
46216540f90d,dev_180f6880,edge_device,2026-06-18 04:11:44.535276,141.118.254.10,Sydney_AU,resource_114,token,237,"exec,write",fw1.8-865418,0,normal,none,
2783c8f6063f,svc_557cd228,service_account,2026-06-18 04:12:18.718887,96.238.181.89,London_UK,"resource_083,resource_086,resource_039",certificate,381,"write,upload,list,delete,delete",svc-node-413ba0,0,normal,none,
a84f83a8dc2e,dev_a5ce7ffe,edge_device,2026-06-18 04:14:03.528198,90.161.107.68,Frankfurt_DE,"resource_034,resource_110,resource_065",certificate,94,"delete,write,upload",fw3.0-adc829,0,normal,none,
d04f9a58fe11,dev_a5ce7ffe,edge_device,2026-06-18 04:14:18.427698,139.49.211.23,Frankfurt_DE,"resource_034,resource_065",certificate,406,"read,read,delete,delete,exec,exec",fw3.0-adc829,0,normal,none,
232c79fee02a,dev_09c9cb1b,edge_device,2026-06-18 04:17:24.069101,133.119.229.110,Delhi_IN,"resource_021,resource_095",certificate,387,"write,config_change",fw1.8-5e0b0e,0,normal,none,
ae7154093361,svc_557cd228,service_account,2026-06-18 04:33:06.880699,204.78.54.122,London_UK,"resource_083,resource_039,resource_086",certificate,312,"upload,download,list,exec",svc-node-413ba0,0,normal,none,
dddd9e0b428e,svc_557cd228,service_account,2026-06-18 04:35:58.304573,45.91.194.237,London_UK,resource_086,certificate,179,"config_change,write,exec",svc-node-413ba0,0,normal,none,
2cd3110cc891,dev_1428c6b5,edge_device,2026-06-18 04:38:01.878019,181.143.224.188,Sydney_AU,resource_068,token,372,"read,download,upload",fw1.8-52b13f,0,normal,none,
1a69d726f4fb,dev_52556f96,edge_device,2026-06-18 04:39:12.254523,165.186.96.186,Bangalore_IN,"resource_107,resource_036",token,210,"exec,download,config_change,exec,download",fw2.1-973cb5,0,normal,none,
7c252756ef06,dev_a5ce7ffe,edge_device,2026-06-18 04:40:46.966527,144.26.124.16,Frankfurt_DE,resource_034,certificate,274,"delete,config_change",fw3.0-adc829,0,normal,none,
dba4bf0b7901,dev_180f6880,edge_device,2026-06-18 04:40:59.745578,127.64.67.21,Sydney_AU,resource_114,token,174,"list,write,download,read",fw1.8-865418,0,normal,none,
199e9ebd7f2c,dev_180f6880,edge_device,2026-06-18 04:44:06.153090,187.176.160.49,Sydney_AU,resource_114,token,389,"list,list,exec,config_change,read",fw1.8-865418,0,normal,none,
974840923a62,dev_52556f96,edge_device,2026-06-18 04:47:58.965137,135.216.172.236,Bangalore_IN,resource_107,token,59,"upload,write,delete",fw2.1-973cb5,0,normal,none,
c7b41b23d1fd,dev_09c9cb1b,edge_device,2026-06-18 04:50:54.070726,81.191.75.224,Delhi_IN,resource_021,certificate,327,"exec,download,write,upload,read,download",fw1.8-5e0b0e,0,normal,none,
6c62b56f3874,svc_2f8c9b0e,service_account,2026-06-18 05:01:21.663224,91.243.2.50,London_UK,resource_080,certificate,401,"read,read,config_change,read",svc-node-6dd36b,0,normal,none,
47bf559a249a,dev_a5ce7ffe,edge_device,2026-06-18 05:19:52.844744,214.202.108.104,Frankfurt_DE,"resource_065,resource_034",certificate,246,"download,delete,exec,delete,exec",fw3.0-adc829,0,normal,none,
b1d81d6f7466,user_9b81f6fa,user,2026-06-18 05:21:13.132158,112.93.178.137,Bangalore_IN,resource_093,biometric,545,"download,delete,download,exec,delete,write",Win11-afaa52,0,normal,none,
2be2de41ef2f,dev_a5ce7ffe,edge_device,2026-06-18 05:21:29.742275,4.221.95.253,Frankfurt_DE,"resource_034,resource_065,resource_110",certificate,206,"download,delete",fw3.0-adc829,0,normal,none,
b38613b29b98,svc_2f8c9b0e,service_account,2026-06-18 05:22:11.382054,62.14.76.181,London_UK,"resource_075,resource_077,resource_032",certificate,298,"upload,config_change,upload",svc-node-6dd36b,0,normal,none,
539f5d4d06f6,svc_2f8c9b0e,service_account,2026-06-18 05:31:26.724506,107.167.216.6,London_UK,"resource_006,resource_032,resource_080,resource_075",certificate,250,"list,write,write",svc-node-6dd36b,0,normal,none,
3f49ddbcfe98,dev_180f6880,edge_device,2026-06-18 05:31:51.402870,65.169.209.32,Sydney_AU,resource_114,token,228,"list,list,download,config_change,config_change,download",fw1.8-865418,0,normal,none,
4bcf880f617d,dev_180f6880,edge_device,2026-06-18 05:34:38.745617,83.38.109.39,Sydney_AU,resource_114,token,179,"exec,download,upload,config_change,write,config_change",fw1.8-865418,0,normal,none,
515d8c6bdae5,dev_52556f96,edge_device,2026-06-18 05:42:28.017187,185.106.178.71,Bangalore_IN,resource_036,token,246,"write,list,exec,write,upload",fw2.1-973cb5,0,normal,none,
d287b8e61188,svc_2f8c9b0e,service_account,2026-06-18 05:42:40.047798,104.15.46.227,London_UK,resource_077,certificate,443,"download,config_change,config_change,list,read,config_change",svc-node-6dd36b,0,normal,none,
5954335feba3,dev_1428c6b5,edge_device,2026-06-18 05:44:41.904537,156.31.223.185,Sydney_AU,"resource_068,resource_104,resource_084",token,470,"exec,exec",fw1.8-52b13f,0,normal,none,
c3209464438f,dev_a5ce7ffe,edge_device,2026-06-18 05:52:02.604147,17.36.8.103,Frankfurt_DE,"resource_034,resource_065,resource_110",certificate,165,"delete,exec,download,exec,download,download",fw3.0-adc829,0,normal,none,
001979dfe008,dev_52556f96,edge_device,2026-06-18 05:56:23.786324,126.160.85.179,Bangalore_IN,"resource_107,resource_036",token,289,"exec,read",fw2.1-973cb5,0,normal,none,
e49f0a4ee3a4,dev_52556f96,edge_device,2026-06-18 05:56:53.920627,71.105.201.228,Bangalore_IN,"resource_107,resource_036",token,220,"exec,delete,exec,read,config_change,write",fw2.1-973cb5,0,normal,none,
3ab627daf4c8,dev_a5ce7ffe,edge_device,2026-06-18 05:59:50.057073,103.112.187.241,Frankfurt_DE,"resource_034,resource_065,resource_110",certificate,397,"list,delete",fw3.0-adc829,0,normal,none,
