session_id,seq_risk_score,has_sequence_score
11825ca1b8da,7.330218e-07,1
65bd4050d839,6.148292e-07,1
156d273998df,9.418611e-07,1
c968d8574090,5.0858716e-07,1
a3c9a4473f88,3.26137e-07,1
c4f58df08d2b,4.825028e-07,1
6e0dd3b4627c,6.28272e-07,1
49d8a9c35856,1.0943992e-06,1
49dd75177dcb,1.2300636e-06,1
8178656ef276,1.3491732e-06,1
72297e072172,3.5393236e-07,1
3a324894c168,3.4390843e-07,1
a14c3d208513,3.4049128e-07,1
054347884aa8,5.1167154e-07,1
c7802155c6f7,7.081627e-07,1
8d081802166b,7.899208e-07,1
e2b53816a269,7.409437e-07,1
a15262a5cc7b,8.0826857e-07,1
8cabd6efdea5,4.1847423e-07,1
3f460c65f221,3.6872763e-07,1
2cb9cdd1d48c,4.8225394e-07,1
fbad63034d6b,5.0194586e-07,1
64d8e02b52a5,4.8154925e-07,1
4303abaccc9b,4.2163455e-07,1
d829f368c1a4,1.0352097e-07,1
6f44fb41b3f4,5.8296205e-08,1
586aea22c83a,1.7989193e-07,1
00d95793c881,2.985733e-07,1
2628b0b16a84,6.2967e-07,1
db2e78ce731d,6.4859887e-07,1
0839c188d14c,5.1618446e-07,1
a5f1b3012df9,5.3354466e-07,1
dc9a10ccd072,1.6476895e-07,1
6d52edad7c8d,3.6930363e-08,1
32a54aee46e2,5.5462262e-08,1
efadcda6ac04,2.427545e-07,1
f5fa4add4284,2.1392846e-07,1
422041e82662,1.459382e-07,1
1968421ca827,1.8070655e-07,1
b045b6438cb9,3.335345e-07,1
aa165e3896ae,2.691919e-07,1
c6165b74b64e,3.2993836e-07,1
2481929318da,3.6290513e-07,1
fbdf35ad30fe,2.843967e-07,1
1b9d514c8196,2.4240404e-07,1
36b200ccc7b0,2.95099e-07,1
4c7334f8e4d3,2.3359755e-07,1
b317c800421f,2.197241e-07,1
5a9a68e22ad6,4.3466108e-07,1
7b7df3b9a845,8.8659937e-07,1
040d14f9d26c,6.247772e-07,1
e6af788af6ad,8.348006e-07,1
905978b7366d,6.9123064e-07,1
b8b2d786835d,8.3668925e-07,1
51c40496fc82,9.2764486e-07,1
7364843c5ce2,1.0980668e-06,1
64b60733145d,1.0513861e-06,1
b6292c6a8e54,4.6368e-07,1
cc0e419fdc55,6.3302656e-07,1
83217ba233fc,5.0615165e-07,1
e47ab2acfb34,9.01237e-08,1
2d45af98e146,5.11106e-08,1
cbc436c896ab,1.1921198e-07,1
29e050d1b68e,2.1723659e-07,1
d6cda08a4457,1.7044407e-07,1
08a30e7b86b4,9.280196e-08,1
e6efcc99b195,2.1136921e-07,1
547375f1e78f,9.727992e-08,1
e342251c03d4,7.762039e-08,1
eb8b32734b2d,1.7411708e-07,1
aa596cb5ea12,1.6756026e-07,1
61afe1af8705,2.487867e-07,1
8856771a8280,2.4648767e-07,1
6cbd605231f8,2.0404867e-07,1
35e59f7cc47b,2.1406035e-07,1
3c2554fab5f9,8.4256634e-08,1
93a2439b56c9,1.9278377e-07,1
5db34cb3df28,4.2913524e-07,1
77ff344b0e32,3.7948703e-07,1
fc4a2e2ff6c2,6.6515764e-07,1
dc8dcba0733d,4.1571082e-07,1
934ccca0f0fe,2.3448615e-07,1
02ea589ef622,2.6255012e-07,1
ae3a70650d53,1.7182313e-07,1
7ea7ac94d292,2.528472e-07,1
773ec4ebdd5f,5.4379854e-07,1
1afa92b91972,4.8160433e-07,1
0297072d326f,4.2374302e-07,1
e4482f41e9a0,5.522905e-07,1
20999468ddb4,1.6764405e-07,1
5f4f7065f32c,3.457148e-07,1
47779be54422,4.3155606e-07,1
bde5a6f2ebd3,3.9562318e-07,1
3faacedddd76,3.633556e-07,1
8cdc636e9844,6.353296e-07,1
14760086c021,5.2553474e-07,1
5ff32a3a1d0f,5.413515e-07,1
eb69a9d3410a,5.456718e-07,1
8e017c33f8a0,4.711211e-07,1
f1a55635cdec,2.3890422e-07,1
22da43926a8f,3.1226827e-07,1
f46242f5bf6d,3.0956065e-07,1
93fa6169faec,1.1169019e-07,1
dbd68edc975e,2.5995996e-07,1
0a407cacf589,6.361671e-07,1
de22ffb16a5f,3.7581907e-07,1
36ed41dcde98,4.876808e-07,1
145b413c0099,4.280654e-07,1
6b413adadb41,5.109801e-07,1
51c6e7aa5064,6.434639e-07,1
1ee3cec835bb,6.280898e-07,1
2921488b0e7b,1.1690315e-06,1
02a02e0b2d33,4.2268238e-07,1
7652a98890b8,4.5512027e-07,1
8a4e8133748f,2.90805e-07,1
887a26ad4256,1.6896063e-07,1
90c99b21634d,8.824442e-07,1
24ee3e5a8891,7.113116e-07,1
667241745edb,1.1605873e-06,1
8f01fca78f56,9.944125e-07,1
5daee696e516,1.0242676e-06,1
016839ba8eda,9.880314e-07,1
beb12476bf87,5.3662086e-07,1
dcecfad35508,9.455239e-07,1
35188724edfb,1.1054682e-06,1
4411466a82d1,8.454083e-07,1
afc05cdf1671,1.0016729e-06,1
1585d4798e7f,4.9776156e-07,1
6f9fd1a22028,2.73989e-07,1
3fbf43b1f3cd,3.4173712e-07,1
14fadd3888cf,1.7962488e-07,1
a921a5e66dc8,5.5663014e-07,1
7e7127a3502b,3.6523906e-07,1
9091709dd965,4.679681e-07,1
047a877e3a8d,2.7457355e-07,1
3a43838bb8cd,3.8273052e-07,1
bd79c3ed72bc,3.1398358e-07,1
84e2843c9481,1.6928044e-07,1
d7f9cbb541a8,3.470836e-07,1
8737dac5af5a,1.6545474e-07,1
631f50a162d5,5.8179046e-07,1
8134352aaf31,4.810642e-07,1
bec23ae9d83d,5.831983e-07,1
4df46861905d,6.3097536e-07,1
ce57dea133ee,1.0525073e-05,1
631b20345424,1.6462976e-05,1
6cb1cd4c56ff,2.0092471e-05,1
49f17ff70112,1.8210341e-05,1
8f8ac8f389a1,4.728931e-06,1
5437111e9768,4.7410867e-06,1
6ac0df16071a,4.725808e-06,1
997db195a9a0,4.606844e-06,1
f10f06723246,4.6131927e-06,1
db232b658740,1.2090764e-05,1
99d8f10c805a,1.4728984e-05,1
fddb05ff2d74,1.5875814e-05,1
d86554f19a9a,1.7463279e-05,1
0f6cd28764a7,1.7861767e-05,1
404ade517005,7.9873225e-06,1
cef2a5fc3215,3.4240147e-06,1
4a3e205f18d6,6.26102e-07,1
78d800c80f7b,8.024903e-07,1
327e392cecc4,7.1936546e-07,1
0101cd8cf960,6.1404774e-07,1
183a11a0810b,4.376637e-07,1
687ea14c71da,3.6256765e-07,1
ba4a5c11630b,2.3814755e-07,1
19be90e114b8,4.0528812e-07,1
4b868081afc7,2.9994783e-07,1
c5fa2a957f5b,2.9431826e-07,1
33a5625ac6b8,6.8665975e-07,1
3e7575d1b582,2.3667738e-07,1
44987c442156,2.5888966e-07,1
705d72930a63,5.4776916e-07,1
0f028004bad9,4.8062094e-07,1
4b2d440f56b6,7.225419e-07,1
ed3412a9a66f,6.4822746e-07,1
fbb9223d41ba,7.0385533e-07,1
3c72e6012a9d,4.749525e-07,1
7cd7c8c3be31,2.1850774e-07,1
4ff523086b90,1.7053272e-07,1
0311c43d5837,0.0013594807,1
2c0a9cd84bd8,0.0013613573,1
dc738243d2d0,0.0013624056,1
ff2f43cbf4eb,0.0013613614,1
11f66cbe335e,0.0013521252,1
d41584db7b17,5.5615703e-07,1
af1876e62fb3,6.6806734e-07,1
24062b988994,6.500564e-07,1
b67f6869b8a5,5.309402e-07,1
791df608a6c8,3.6784814e-07,1
9a5c8ebac9ff,2.1063596e-07,1
7a475b5a1152,3.6394528e-07,1
16b0246a08f8,4.6767175e-07,1
eac23efb44c4,6.187135e-07,1
7c8377046654,5.9493266e-07,1
7e87a823efa7,1.4876512e-07,1
e892920250b7,2.148957e-07,1
b642c797e996,2.2890336e-07,1
684002fbf055,4.6108926e-07,1
de535b27977d,0.0013277143,1
c0aaec09482f,0.0013276521,1
c69ef5699686,0.0013289927,1
7c58b15a0ce6,0.0013298716,1
72a1560d5f42,0.0013307856,1
db75d39dc127,3.4383856e-07,1
e99b778ec379,6.2831566e-07,1
68a88c5bf54a,6.121035e-07,1
d99a92217d9d,5.6482224e-07,1
cb176a6a0f2b,7.331628e-07,1
0639adde5b8c,8.6624203e-07,1
7247fa19e2db,7.901413e-07,1
a35ff6c8271c,7.457399e-07,1
2e4f7b83d75f,8.492442e-07,1
a0a6dadea611,8.7588404e-07,1
0501c59f83da,2.0109549e-07,1
b84c5e1a8fa5,4.2358653e-07,1
a365603f91e3,4.9549834e-07,1
cd7c9ff7a3b4,2.5743017e-07,1
7294a5ab9c9c,2.516159e-07,1
5cf235a0f933,1.9954179e-07,1
c1c8364d9f0f,2.85111e-07,1
cdf5b934c744,3.7250348e-07,1
23fc8723cae4,2.8116386e-07,1
d4c0ca40a8ab,5.3285635e-07,1
acb13bcd9c47,7.213404e-07,1
3d5113b92135,9.350379e-07,1
64d7e92356ff,8.837323e-07,1
9992c163aef8,9.887332e-07,1
d4e6fa5d3a95,1.0840104e-06,1
fb952d27e3e6,1.1205991e-06,1
93a1eb8e5aa0,5.200325e-07,1
f060b5a4b1b0,2.6091936e-07,1
28ed8f1ff6ea,2.2725453e-07,1
bbe8699ba8d2,2.912573e-07,1
aaec54580ce5,2.7397678e-07,1
65381f1bd62e,2.1396392e-07,1
ba2d3dcaf29b,1.700301e-07,1
7c673a5ebef4,1.6430577e-07,1
6a2faa1614ac,9.6989154e-08,1
c218b1c69323,3.7610744e-07,1
94d252ee7194,3.0893275e-07,1
09c18d3c19c5,2.619809e-07,1
a408472948ac,1.8883895e-07,1
c2d014b698df,1.0211353e-07,1
0375eebb508e,1.496127e-07,1
1706daed101c,2.9609234e-07,1
5157a3ba8d35,4.1732446e-07,1
17606998d0a6,4.0917163e-07,1
0c0361e7f6a7,3.8838544e-07,1
2103e2063668,2.2335352e-07,1
78d132a68787,1.4596617e-07,1
d1a7721cfba2,2.264357e-07,1
c25735fef173,2.3436785e-07,1
9db4bddca718,2.1266958e-07,1
a961c8de4ed7,4.5568203e-07,1
76306606e7ee,4.5398102e-07,1
b1c27a5b0591,5.490688e-07,1
a6356d8fa601,8.439771e-05,1
95ef5e99813e,8.449557e-05,1
11d5cf35b7da,8.3443294e-05,1
7309c1774a79,8.2479695e-05,1
b52090970dfa,8.1447535e-05,1
c9a628630d33,3.6973438e-07,1
8d80c7ee3e28,3.744653e-07,1
7e54612baf18,1.4273492e-05,1
98ba3cc0be77,1.4959641e-05,1
772f628426e9,1.4645494e-05,1
83b7b3f03473,1.3830241e-05,1
c17224a4af6e,1.3415978e-05,1
04062863279e,5.8480884e-07,1
10604eb45a4c,3.6866004e-07,1
3cc62f3cb3a9,1.6320254e-07,1
4fe73022bd00,2.2365744e-07,1
ef19b46ddb60,2.885706e-07,1
a96004718f74,3.7456485e-07,1
95f923d94a88,5.1185066e-07,1
407a024b7ee6,5.1755904e-07,1
180ec7311e8e,2.1973018e-07,1
e69f33e522e6,2.1876221e-07,1
b8411c6fa262,6.269825e-07,1
78d9729ceb9f,6.6047716e-07,1
6beecbd4911f,7.758009e-07,1
723ef923471c,8.274333e-07,1
ca8b2d3b01f5,5.028822e-07,1
9e587b7f8bf4,6.178432e-07,1
04726313562a,4.1302107e-07,1
0a1357538bbd,6.805859e-08,1
a268c0b6b0d0,1.9818563e-08,1
db6e7206bf10,1.8248397e-07,1
15ffeddda295,2.854233e-07,1
d83187468580,3.7124724e-07,1
b3c6e2659f79,6.8156317e-07,1
ea8d4dc8f219,6.780293e-07,1
091ea42e0426,6.17362e-07,1
843bceac4575,5.963429e-07,1
8626616e5a07,3.527274e-07,1
afd2f1f2883a,2.3693566e-07,1
4cc0fd45831b,3.6237608e-07,1
42a19868464e,5.634757e-07,1
4c34746c07cd,7.023966e-07,1
d19649cf78f5,6.6593566e-07,1
a1d3bd5c9a44,9.303138e-07,1
d420a712c20d,3.2365358e-07,1
9b5aa528e746,3.6133284e-07,1
ab43b76bc2fb,1.2123912e-06,1
205a6e06c194,1.318163e-06,1
66cc0af75347,1.3132787e-06,1
96f3535069f0,1.5778697e-06,1
d3200b6403b3,1.5973665e-06,1
97bc2ece04a8,3.746912e-07,1
e028d16aeb2b,3.5005476e-07,1
656b1f13295f,2.8705838e-07,1
39bdd8397759,1.4820769e-07,1
cf75ee696fdb,1.4840424e-07,1
af456c0e278b,1.9783022e-07,1
910d37026c6a,1.7465966e-07,1
d8741ec434cf,1.4562806e-07,1
75ded9f650a1,3.3157502e-07,1
77477582eaa7,5.3793025e-07,1
dd79d8d240e6,2.255798e-07,1
6a3559b074ce,3.4164464e-07,1
e420cd825581,5.0002734e-07,1
0fe319c56b58,4.0281742e-07,1
fd0c64da0ecc,3.2618283e-07,1
0f0ec4f034de,5.848951e-07,1
0693545d2e01,1.9992143e-05,1
eab9c143351d,2.0767318e-05,1
6b4a4d844fb2,2.0302774e-05,1
dc9a5aec4d3d,1.9370736e-05,1
85086acce0c8,1.8634239e-05,1
cebae845aa27,1.3054235e-07,1
327031fdea38,1.8491981e-07,1
da020e45c1a1,2.1767435e-07,1
a9a86a3d45b2,1.8786726e-07,1
cd227e9cea5f,1.6914628e-07,1
3786c968de06,1.13269074e-07,1
9e3f29414199,1.0974609e-07,1
091588885a99,5.3900273e-08,1
cc29f7565f92,5.060342e-07,1
245a914765f6,5.690438e-07,1
594ab862a041,1.32477e-05,1
2abbbb677c63,1.1541446e-05,1
456fda90e484,1.12600255e-05,1
bc2d837597f9,9.252529e-06,1
e720061ad9f0,3.7439456e-06,1
afa8aa15e847,7.062515e-07,1
d8d439beae9c,7.095196e-07,1
ae7c461d171f,4.0121012e-07,1
780eede09708,2.65651e-07,1
fcc990b7ae53,4.0944437e-06,1
262326ea4227,9.668929e-07,1
39bcaf5727b1,1.1282921e-06,1
08a2bcbcbe12,6.757886e-07,1
182e45604b34,7.0700884e-07,1
7b662bd6b4d7,7.578433e-07,1
a6ebd696f3b1,5.567305e-07,1
cf7689950a4c,4.9131296e-07,1
8d8254b1525f,4.9421624e-07,1
48720a22aee3,6.269099e-07,1
6fe74f20e93a,7.985315e-07,1
4760ac7b53dc,1.0095159e-06,1
f33f2a2417a6,1.1271591e-06,1
fbe787819484,5.5043034e-07,1
1b5ac1580141,9.0882514e-07,1
30dc720f793f,8.202999e-07,1
ef41ff0d69a9,8.4442183e-07,1
3f9d6e9bc520,7.975114e-07,1
4422c4e90b1f,6.890249e-07,1
bf255e4c2f13,7.8172036e-07,1
96f3f80798f5,6.6265756e-07,1
a8b6fc4eb1a2,5.437449e-07,1
00288e5b40d7,9.655554e-07,1
b4d2a848203f,9.716937e-07,1
b5aa4048706b,7.9396693e-07,1
d31e575235e4,7.359423e-07,1
a7218f1575f9,6.005167e-07,1
e7a966c8aea4,6.125074e-07,1
50facc52e7cc,7.4430176e-07,1
977d9b04e38f,6.375667e-07,1
600014afa857,7.1358966e-07,1
1e63e739051f,6.788155e-07,1
cece3c80b755,5.320963e-07,1
ca9e5e80effb,2.7565204e-07,1
a9adad8b4e68,2.5524872e-07,1
00aa00760d92,2.2713209e-07,1
038bd531f3b4,4.4635516e-07,1
0c38064e556a,6.181546e-07,1
ae3885af6255,7.5534865e-07,1
6378dc3639e8,5.8235906e-07,1
46d94eb528c0,9.683284e-07,1
1d7d4a2e1772,6.312663e-07,1
c6f83e09ce13,7.13344e-07,1
72628ef63f1b,7.7038334e-07,1
911cbd7bcc8b,6.3252486e-07,1
ddd0d0e7cf43,6.863014e-07,1
bb8bf8eb7929,1.0088255e-06,1
cae6f579db88,1.0337179e-06,1
bcdae7a0817a,7.500314e-07,1
8f96048501ff,1.1329216e-06,1
283dcb43a7af,6.671577e-07,1
28331c05e73e,7.3105195e-07,1
57c6dc63eaac,6.6900725e-07,1
485f79892cd5,4.2954048e-07,1
1e27aee66e60,7.0453547e-07,1
9880c85572c4,5.804682e-07,1
b4e789f9ec5e,5.833781e-07,1
ec508f8e58ae,5.0147605e-07,1
6cb1b346d052,4.807162e-07,1
28bb29f0fc5f,3.8259822e-07,1
934bf70dece3,4.4972037e-07,1
fdbe7ab59a8c,4.2478e-07,1
4f95f140939f,4.0348814e-07,1
114a5e9b8d0b,6.650433e-07,1
0e52e0dea2a6,4.2996018e-07,1
cf943b25b344,6.619438e-07,1
e9a03876ca7e,6.0263443e-07,1
345a04654a10,6.7694555e-07,1
9f1bdbb2b1d8,7.1460437e-07,1
6d49a6559745,5.992784e-07,1
6d0bca02f0b3,4.7679794e-07,1
ecf341f31078,4.4802323e-07,1
900272f51594,3.33135e-07,1
8b70d4b52785,3.017625e-07,1
4a513222d261,2.4053182e-07,1
935b35ec3c1d,2.0146796e-07,1
4e5d1d08508a,4.9570275e-07,1
57b6fb1a34e7,5.6502677e-07,1
e63d8fe3393f,4.815864e-07,1
b8e1721e3632,5.5614834e-07,1
d10adbeb888b,4.2800588e-07,1
8a3f1f3a71b7,6.7113774e-07,1
01f4ed4faf5a,5.897367e-07,1
0e27be7b8a9b,7.4774374e-07,1
23a904c10061,7.9176533e-07,1
d38f577d2bc7,6.285631e-07,1
0384532cef49,7.283728e-07,1
ae59166781a8,7.5968967e-07,1
60e13f556734,8.9582574e-07,1
66100f4544ed,8.4354997e-07,1
c180b8aaf748,1.3677882e-06,1
62df872e634c,1.3783585e-06,1
091619ba4b28,1.333874e-06,1
ee4c128bce6a,9.31762e-07,1
2b0c43f2480f,7.5950015e-07,1
88a6531b4d2e,6.909602e-07,1
c9f53d056d22,5.3253797e-07,1
8d9166daa8ee,5.569686e-07,1
05e9585b2e40,6.2403296e-07,1
db4ce6d03287,5.0561414e-07,1
5932eb8b159d,3.9569755e-07,1
52b184a7065e,4.744154e-07,1
614963c31fa0,5.128749e-07,1
a0bee0e40138,4.9261195e-07,1
69b20aec1db9,5.1442106e-07,1
41751d524122,6.4626636e-07,1
c545d9b0ac0e,5.68885e-07,1
69047b6ccf27,7.290968e-07,1
3af7b2586806,7.299147e-07,1
22f74110106f,7.049295e-07,1
253b8746c283,8.674893e-07,1
33680dededf7,1.1784086e-06,1
80b95a1d15a1,9.5159726e-07,1
6f4f5a947126,1.2287609e-06,1
3db37f9c39e4,1.3455175e-06,1
69f7dde161d7,7.6346777e-07,1
a12b5b686db5,5.8399473e-07,1
5e95453cc5e7,7.6500896e-07,1
f24b833e3981,5.537421e-07,1
757909814ac1,2.8847265e-07,1
df1e188ebc49,2.8772436e-07,1
72c7a3bc7eb2,1.3031851e-07,1
dc01d8bce13b,3.938379e-07,1
d3e455f7f1cc,5.6387734e-07,1
d8fc2d85c319,4.670463e-07,1
1c0bfef27eba,6.1248056e-07,1
84847f0b41bd,5.650377e-07,1
2b5198a7819a,5.6887296e-07,1
33a2609bc7c7,7.1599175e-07,1
f0fa88f39d60,4.3623825e-07,1
a8f359520936,3.6057128e-07,1
8953f2c3f5c8,4.181579e-07,1
cc123db8026b,2.9146364e-07,1
aa1798b81284,2.7047304e-07,1
70b93d4670b0,2.7606555e-07,1
56d5c39c2418,3.0927342e-07,1
151f0c0e67c9,3.188431e-07,1
6781eae39b9f,4.848103e-07,1
152e2566a187,6.157417e-07,1
b900071b38a9,4.6799005e-07,1
b408f1bd6a62,7.9837275e-07,1
134e8d478cc1,5.1467623e-07,1
b369c5df9123,7.3788914e-07,1
7dcda11967b7,6.7236215e-07,1
e0f00f92e8d0,6.81352e-07,1
465d32cf8b3d,5.5288575e-07,1
009eea609a89,5.4815894e-07,1
bd457321770c,7.2552905e-07,1
04a90fa66279,6.0153366e-07,1
68a314a484cc,6.224606e-07,1
a03e243d5ed6,5.4071677e-07,1
b04666a1b28f,2.969211e-07,1
ad249c327f2c,2.6336738e-07,1
4caa63d96d71,2.7510134e-07,1
c7bbd6b1c763,2.7150438e-07,1
1f8835803632,4.0944806e-07,1
fab588529385,5.592605e-07,1
605a1ff8de1f,5.749888e-07,1
92959e8ab12e,4.973339e-07,1
12fcb754d916,9.40055e-07,1
df7ad74b7ce4,6.312116e-07,1
03ffe124ba28,7.0568916e-07,1
b7acaa63a4fe,6.551751e-07,1
95d13a2e8283,6.8699387e-07,1
712d9315f192,4.7080198e-07,1
48f8b621ea0e,4.985627e-07,1
b8965bd7d309,5.007181e-07,1
1c52663809bc,4.1084064e-07,1
737407a10969,6.175264e-07,1
299d4cdd693c,4.694368e-07,1
596793dcdf54,5.365494e-07,1
9a41dfa8d843,5.0381834e-07,1
14cea8fb2594,4.6398642e-07,1
c7a5fae8ae8c,5.6111895e-07,1
0ff4b56a0bd0,6.135226e-07,1
3ae166580206,5.5936226e-07,1
994987b89df7,4.966277e-07,1
4dff15d42547,5.3345843e-07,1
f24a9addf847,7.38711e-07,1
da7b257ce096,5.5018353e-07,1
28c81861bba3,6.936644e-07,1
7d10877c9849,1.043341e-06,1
606739d5676b,9.563437e-07,1
3ab741d87f44,7.210998e-07,1
63633b960042,8.1387816e-07,1
7c6511ebdae5,7.2632787e-07,1
37af2a3418f7,5.0375775e-07,1
9b2da8de91d8,4.7607682e-07,1
388f7526b563,4.0276137e-07,1
ce3ac21b7a6c,3.7247324e-07,1
1dc3840390bb,2.7692323e-07,1
69a1997c7bc8,5.2388253e-07,1
91e14e1682c7,3.4672806e-07,1
d062c3baa514,3.9634853e-07,1
987585c2d703,6.6565826e-07,1
48efeae0603a,7.5137405e-07,1
ecc9d68f8339,1.0537495e-06,1
b6d5cc2acb81,1.2303408e-06,1
2611c2264638,8.2026327e-07,1
ce68340df110,8.0750243e-07,1
dec05fbb56b8,3.8306732e-07,1
a003f1ead5f6,3.2958732e-07,1
3d7279940313,2.1299918e-07,1
8c518489106e,4.4914458e-07,1
d907146de68e,4.3877066e-07,1
a5565e116fdf,6.0926607e-07,1
46dd9f7f8e8e,5.1135623e-07,1
f75280d4451b,4.4825583e-07,1
b6aa496285df,3.783523e-07,1
47ad62209fba,2.1531027e-07,1
34727cd51bee,5.0078955e-07,1
5f2003dc78d0,6.2876387e-07,1
849de0c0a0e9,2.3337469e-07,1
269689ba2b0b,3.9774778e-07,1
21fe272ac7f4,3.6920406e-07,1
ddd9395f3ebf,4.0504844e-07,1
f3452d29bb22,6.2481996e-07,1
10c6f39d4d94,8.225733e-07,1
434a6720b213,6.7887527e-07,1
5e6eb893a957,6.959805e-07,1
753d0ba38867,6.7923054e-07,1
dddffd5d9f55,4.893325e-07,1
24237c8661fd,3.6643624e-07,1
469a8e19af07,5.065521e-07,1
0243aacb1b47,5.3723846e-07,1
5b6af3db604f,4.6404105e-07,1
0b4e947e91a4,2.884359e-07,1
500227ea5a89,4.819841e-07,1
6bbf54a7bc81,4.732717e-07,1
d99448c9e3e5,8.101546e-07,1
4d26c641ce78,8.529671e-07,1
353f63a4a716,9.822057e-07,1
24cdff4faa99,6.917651e-07,1
97774628b5d9,7.4122386e-07,1
2c533b8991bb,6.6408285e-07,1
332e86f161e1,7.0565227e-07,1
39d8901ac727,6.562259e-07,1
03ec2ccf1189,3.573215e-07,1
78c4ac7b3f61,4.2550639e-07,1
3d5547c2e521,8.8844337e-07,1
fea7252704b1,6.134312e-07,1
9260ecd9b395,5.2362174e-07,1
38839c8df0d6,7.2050307e-07,1
bdc5f79d8768,4.062875e-07,1
5498a65ceed6,4.277956e-07,1
2577bfb1d40d,5.2727495e-07,1
3fbd7bc82278,3.7627987e-07,1
c502bf1ce06f,6.1606005e-07,1
848aaeb02c0c,5.137441e-07,1
8b5ef3435c2e,7.1733575e-07,1
f139a08fc3e7,9.0606596e-07,1
a7f387eb3e48,8.963683e-07,1
3a1693ae6910,8.801867e-07,1
e259aa67313a,5.6646684e-07,1
403cb2ac14e2,5.2778705e-07,1
25bfa1f7aba7,4.7257038e-07,1
f96f9cf69427,4.1941792e-07,1
1de1533a05c3,2.1958478e-07,1
aeba5c642252,1.5584727e-07,1
80581ba64e4f,1.822247e-07,1
190c49713606,3.2299633e-07,1
1d5c2009a8fd,4.1853758e-07,1
6cbe51646ff9,4.685642e-07,1
846bae66b6cf,4.3362002e-07,1
aa5181b729b1,7.1076465e-07,1
c76d66247f18,5.5938006e-07,1
208944f86b26,5.8272695e-07,1
1a05b4b8f408,4.9522015e-07,1
01badfbc16ec,5.723355e-07,1
6b86f07f110c,4.5376774e-07,1
3d26c961b288,3.3223313e-07,1
7dcbe8758022,5.5844134e-07,1
646a7bd257bb,3.3010227e-07,1
6d53b33222cc,4.837253e-07,1
e2a43b733bf8,4.5252608e-07,1
ebde25f37ea1,3.5784052e-07,1
50ecbf4defe2,5.393519e-07,1
599f18f334bb,6.36684e-07,1
30404949c131,3.383275e-07,1
7665ed4997a4,6.5193217e-07,1
9adfb6729deb,4.6232626e-07,1
bd6675344b6b,6.9087685e-07,1
1c32e09300df,6.5555065e-07,1
b4861a7531ea,5.4170994e-07,1
9f6196f8220b,6.0351107e-07,1
5f9a77dfb5f8,7.380666e-07,1
844fd7b07dc7,4.4662733e-07,1
466b21b0215a,4.7678924e-07,1
6c5bccc41908,5.7464996e-07,1
cc6562ef7654,4.299275e-07,1
95e2be488770,7.674394e-07,1
0b1e8e388258,8.095549e-07,1
2cabf8809ae1,7.532173e-07,1
e118fb687207,1.0535996e-06,1
c1f0005398c8,1.102468e-06,1
973044482049,5.7747553e-07,1
6af907df3909,5.5677555e-07,1
0cc5c6ac04a0,3.580245e-07,1
e00d94da5917,4.1931332e-07,1
ad0f5611f4f2,3.8212877e-07,1
7297e9ffaf48,4.00178e-07,1
14de5e2b536e,4.4163676e-07,1
a31ae47aa833,2.9137723e-07,1
13e92726d31d,2.905523e-07,1
4cdfcae3c4fe,2.4573035e-07,1
29abb76e42c7,2.861329e-07,1
697c82729a93,3.0414748e-07,1
152e78fb6a9b,3.790334e-07,1
f1ba75900001,5.7164203e-07,1
8618209289c7,6.0408394e-07,1
12e2edee8b3c,6.7396655e-07,1
eef2716f1de9,7.0649503e-07,1
bf5e075eedc2,4.827093e-07,1
30d58f9a7a31,6.7051565e-07,1
c7df66609fad,4.9578995e-07,1
9046fe0d5ff6,6.952212e-07,1
cd96adc34e99,9.3587687e-07,1
c6154c6bdefe,8.6174845e-07,1
9ac5641de067,7.83245e-07,1
6213d7f24edd,7.3749857e-07,1
a0b16c01cb66,4.919627e-07,1
48bbe5b71ee4,5.0562176e-07,1
b306f6615c03,4.8681505e-07,1
c78a7a32e719,4.8855344e-07,1
6e227f34cb28,2.5762625e-07,1
4a412bf63f94,3.2815527e-07,1
535a724a4a9d,1.1760812e-07,1
6e5812254889,5.278605e-07,1
d1867cb581da,6.2366945e-07,1
f4068238374e,5.7765413e-07,1
7e04d494c75c,8.462587e-07,1
3ca9b2d028b4,8.3457127e-07,1
0576182e3b39,6.8161444e-07,1
de1e937b0608,1.192179e-06,1
020c905c5d09,9.3013796e-07,1
e78909b87798,7.119181e-07,1
f6c6db996359,5.2736317e-07,1
00b45d2fca64,3.3993228e-07,1
4df64f96f1e7,2.1756142e-07,1
17fdfa15bcca,6.957425e-08,1
da8bf5099d73,1.2603674e-07,1
9a04eba532e4,4.607183e-07,1
440471963d6d,3.6624323e-07,1
198538dff99c,1.8817921e-07,1
455038fffb32,3.5361109e-07,1
242c85b096f0,1.9041772e-07,1
45dae57ae133,4.9292186e-07,1
f5b4701e2ca9,6.033248e-07,1
785b90961f53,5.320055e-07,1
5fffcb40c82e,5.84982e-07,1
3c3414f5b39a,3.6423626e-07,1
7e86696c8217,2.5278248e-07,1
f61b39e38ae8,4.5758975e-07,1
3cbecefbea94,6.112141e-07,1
f7e3e44a1384,9.997816e-07,1
a125672bacf1,1.0750679e-06,1
eeebce9cedab,1.3045893e-06,1
8f0b900e5753,8.9522e-07,1
632336f7e797,1.0077281e-06,1
2c6ea92e37dd,1.3046354e-06,1
83ed6d28c7ad,1.2983212e-06,1
811abd0c4ad3,1.035877e-06,1
e1e4f54e275f,8.5763673e-07,1
